,,iou,iou,iou,iou,iou,iou,iou,iou,dice,dice,dice,dice,dice,dice,dice,dice,precision,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,recall,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,specificity,specificity,specificity,specificity,specificity,specificity,specificity,specificity
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
level_0,level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet,Closed comedo,5.0,0.049451222399879355,0.00819370998201923,0.0397489055437018,0.045377558377720215,0.04824557006590321,0.05224418961881051,0.061639888393261046,5.0,0.08484659514886377,0.01387188238977258,0.06801362985903307,0.07954385339325962,0.08087862858027807,0.09076390159976831,0.10503296231197976,5.0,0.10342652408597101,0.012574169241797002,0.08192850022276475,0.10538660059002578,0.10686047850466324,0.10794506181879868,0.11501197929360263,5.0,0.20516037132427029,0.07654254379948859,0.12104949668480776,0.14455277085660437,0.19523657228795996,0.2647117965991901,0.3002512201927891,5.0,0.9365973192840078,0.003176201532914907,0.9316716434807573,0.9352164207134961,0.9380508940000806,0.9386396450403144,0.9394079931853908,5.0,0.8290530214246156,0.05095624435577312,0.7756161480086721,0.7864265998210905,0.8238608910882185,0.8629422261529236,0.8964192420521726
resnet,Cyst,5.0,0.00829509547078697,0.003302839450118506,0.0035856809528134284,0.007610801933693724,0.008195812471457953,0.00932522586925542,0.012757956126714329,5.0,0.016291356057918094,0.006419352556474841,0.007100768925696345,0.014952858554797154,0.016156329895401386,0.01832993153756905,0.024916891376126536,5.0,0.009252991736281866,0.003434144493175365,0.004276302023000372,0.008509749342411598,0.009270415142243678,0.010431832034817658,0.013776660138936025,5.0,0.18880099074761017,0.09134265128906438,0.056733572442238624,0.1846925127069755,0.19291024103779136,0.19492792108558735,0.314740706465458,5.0,0.9886776206497035,0.0012268561490268132,0.9874673224909565,0.9876231808721616,0.9884164207729885,0.9896359316571525,0.9902452474552592,5.0,0.8111826156888229,0.05395764369256659,0.7484041070726034,0.7818738896577505,0.7901900471699498,0.865339471877272,0.8701055626665389
resnet,Dermatoglyph disruption,2.0,0.05924096362556042,0.056432140330072426,0.01933741452129535,0.039289189073427884,0.05924096362556042,0.07919273817769294,0.09914451272982548,2.0,0.10916147462739997,0.1007508026714686,0.0379198988484168,0.0735406867379084,0.10916147462739997,0.14478226251689158,0.18040305040638316,2.0,0.2617466800745895,0.3269807075263991,0.030536404465497574,0.14614154227004356,0.2617466800745895,0.3773518178791355,0.4929569556836815,2.0,0.09078475196589747,0.02774460828524332,0.07116635130603745,0.08097555163596747,0.09078475196589747,0.10059395229582747,0.11040315262575749,2.0,0.7588163933697651,0.25242281448257686,0.5803265095229412,0.6695714514463532,0.7588163933697651,0.8480613352931771,0.9373062772165891,2.0,0.8822342509920009,0.047028528583452384,0.8489800595214163,0.8656071552567086,0.8822342509920009,0.8988613467272931,0.9154884424625854
resnet,Leukotrichia,2.0,0.05273269333908086,0.03930528548367757,0.02493965943709928,0.038836176388090074,0.05273269333908086,0.06662921029007166,0.08052572724106244,2.0,0.09818798022378802,0.07012104047177597,0.04860491700233889,0.07339644861306346,0.09818798022378802,0.1229795118345126,0.14777104344523717,2.0,0.2199197100952265,0.07553209111282212,0.16651045627214983,0.19321508318368819,0.2199197100952265,0.24662433700676484,0.2733289639183032,2.0,0.07558142980772285,0.057457317962073505,0.034952970647949055,0.055267200227835954,0.07558142980772285,0.09589565938760976,0.11620988896749665,2.0,0.739094711012237,0.0033518408945256697,0.7367246015862595,0.7379096562992482,0.739094711012237,0.7402797657252258,0.7414648204382145,2.0,0.9256623642903254,0.03832153928312518,0.8985649439977209,0.9121136541440231,0.9256623642903254,0.9392110744366277,0.9527597845829299
resnet,Macule,5.0,0.05652683288338589,0.0132154854858455,0.04292346197558156,0.04320498347645962,0.05928189778136469,0.06434668692803616,0.07287713425548742,5.0,0.1012293769495493,0.02153213891574353,0.07912568810847487,0.07939761753787881,0.10524055857652702,0.11501615056002974,0.12736686996483604,5.0,0.12920543471554385,0.018252611856752737,0.1081408149428607,0.11135073298190135,0.13808525465781035,0.13974825860000173,0.1487021123951451,5.0,0.1885630134141327,0.05368325306023071,0.12930453876106088,0.14728696012398673,0.17778655827985446,0.2434810156326426,0.2449559942731189,5.0,0.8461011545131079,0.008643113866950632,0.8362492668777456,0.8395834720356408,0.8465403981795684,0.850054260342078,0.8580783751305069,5.0,0.801151059346541,0.04831957208062258,0.7544867516389647,0.7614277615046955,0.7892153667841477,0.8328852882516893,0.8677401285532079
resnet,Nodule,5.0,0.018173134077899954,0.005071029866936614,0.011814023644407076,0.014825950195726145,0.018595294099548153,0.0208222566295369,0.02480814582028151,5.0,0.03435763199368737,0.009190340881150661,0.0224400501194988,0.028633978771328884,0.03520224466440809,0.03949374570432033,0.04601814070888072,5.0,0.02549895236185108,0.004449805479144202,0.020434756861068104,0.022129989325632565,0.02572475389699825,0.027544021333495042,0.03166124039206146,5.0,0.19465618560556783,0.08574943384833589,0.09308387736870713,0.12509416920809094,0.20079802533281535,0.259730151195131,0.29457470492309473,5.0,0.9691728372848664,0.0033692046365326536,0.963931057075332,0.9680694132224593,0.969912321824627,0.9714995297106893,0.9724518645912242,5.0,0.8274007759547855,0.04922361325394928,0.7693727488774532,0.7895476935744233,0.8253545706614178,0.8695570038728789,0.8831718627877543
resnet,Open comedo,5.0,0.07846809827192787,0.011738642363710618,0.06614412079194298,0.06867776570763161,0.07661200549323835,0.08793172484069382,0.09297487452613251,5.0,0.13175700094498186,0.01776601755375568,0.1130454514113439,0.11809077176767131,0.1271512082657797,0.14704472590281487,0.15345284737729964,5.0,0.14498499081880495,0.013346038829708964,0.12486917859494903,0.1382914442408492,0.15007827442395186,0.15504239001447243,0.15664366681980232,5.0,0.2756406915922174,0.07943911577912831,0.18855907388466356,0.20803836718727511,0.270568410113987,0.3432253797760734,0.3678122269990877,5.0,0.9225431273040423,0.004840563386025879,0.9177006778522708,0.9177178404656241,0.9226330132996945,0.9265851193264367,0.9280789855761848,5.0,0.8385341729537871,0.04722965280494354,0.7919926923124563,0.7951694537834301,0.8355893931622683,0.8682769142912932,0.9016424112194875
resnet,Papule,5.0,0.05602171486003203,0.010757395633824513,0.043167644374649386,0.04878222941616698,0.057208100009198536,0.05976999996964714,0.07118060053049813,5.0,0.09424240376712427,0.016411847714060727,0.07411467104372635,0.08367436843194835,0.09556740156356952,0.10094313818347173,0.11691243961290543,5.0,0.09364333162787587,0.015259501569866451,0.07899595286113012,0.08219853485742123,0.08805655281360439,0.10434032385620597,0.11462529375101765,5.0,0.2876289954329448,0.08128854391739768,0.21314573925679617,0.21533628708132124,0.2623927132792156,0.3629969348056337,0.38427330274175703,5.0,0.9463977818626315,0.005535405016024016,0.9401404233228973,0.9425278528918214,0.9452524941969747,0.9506952660217082,0.9533728728797563,5.0,0.8174704793513043,0.03632545296812613,0.7791088741889773,0.7791312633566629,0.8309579695973538,0.8402235889087023,0.8579307007048251
resnet,Patch,5.0,0.08094086080149901,0.017772166307291722,0.06316130164553889,0.06612966790952976,0.0829950546474643,0.08486332533090969,0.10755495447405243,5.0,0.1404792632645071,0.027770106709922037,0.11277784644178675,0.11805984256573843,0.14245012010579022,0.14650402103233529,0.18260448617688488,5.0,0.18781741888256065,0.02688096092095915,0.14785171902360245,0.17605474376967614,0.19214356127118967,0.2090160150238298,0.2140210553245052,5.0,0.18662222207846732,0.0448526274270203,0.14172960885597755,0.16407844060196328,0.17030498961754315,0.19891967768010954,0.2580783936367431,5.0,0.8453918121282744,0.015653476471037896,0.8189551499685099,0.8461596366517848,0.8478727700252173,0.8553057808106519,0.858665723185207,5.0,0.842739574870049,0.02606558976879525,0.8077246805647788,0.828980646638688,0.841095444631925,0.8641656419631909,0.871731460551663
resnet,Plaque,5.0,0.17756059280064238,0.008507723731398582,0.17004104279200788,0.1718666984811253,0.17320929861831794,0.18264379951733212,0.1900421245944286,5.0,0.27976540333646377,0.013067680737248517,0.2691029869693413,0.2703625916384114,0.27296411680191546,0.2871243365219025,0.29927298475074815,5.0,0.3240934970702488,0.007951977433303324,0.3182611059453048,0.31906363600776877,0.3205883461997464,0.3250273076434656,0.33752708955495847,5.0,0.34036218192396733,0.026487871787003334,0.29724900207117144,0.34022351469749035,0.34109312212844545,0.35697958317074296,0.3662656875519865,5.0,0.8121130891598156,0.004543545871102698,0.8052310014793913,0.8106556332917644,0.8123877809124249,0.8156497554994443,0.8166412746160528,5.0,0.8216792435187058,0.020313126561588228,0.7993005859475298,0.8061499288877183,0.8191427817108381,0.8354122866343274,0.8483906344131156
resnet,Pustule,5.0,0.010404562398091781,0.003977412455564548,0.005926179096838458,0.008722787179489724,0.008967414364809526,0.012027207105384003,0.016379224243937195,5.0,0.018951797390996544,0.006534598817319598,0.011506681637693233,0.016287613791786792,0.01650181020106814,0.02181047387456159,0.02865240744987296,5.0,0.014140993687675397,0.004063594017183536,0.009728456352219177,0.011772031093349046,0.01333404643249081,0.015534666653356987,0.020335767906960966,5.0,0.24340577778315323,0.09716796214822652,0.15351786750839064,0.1706576308387064,0.20633664646607505,0.3040211415553621,0.38249560254723197,5.0,0.9910760330014327,0.002090924021453251,0.9886247997518901,0.9892164252144683,0.9917012470341074,0.992271408592574,0.9935662844141236,5.0,0.8240756205210573,0.051017119431195586,0.7687483221021829,0.7824505548124696,0.8197326637390496,0.8594262622798928,0.890020299671692
resnet,Scale,5.0,0.16784878394422967,0.008295886354572382,0.15913836668308945,0.16396801677345177,0.1658601414049135,0.16905121755184224,0.18122617730785137,5.0,0.26640031384808677,0.01319161188246669,0.2514651168773615,0.25816508501546165,0.2669390843809091,0.2690903310889171,0.2863419518777844,5.0,0.28242747755983577,0.00968167033921007,0.2746564598644479,0.2765108371251762,0.27936644986585485,0.28274221492275037,0.29886142602094967,5.0,0.37423925190354984,0.02164791907265522,0.33912098684441,0.36939982854819026,0.3801591615885108,0.38993781546952705,0.3925784670671111,5.0,0.8556826440420805,0.002936997590524193,0.852817338255434,0.8533606038063895,0.8550375738222621,0.8572802703339865,0.8599174339923302,5.0,0.819945168905553,0.019140330010536378,0.7991777909777144,0.8049312611510866,0.8182538587335079,0.8314790620446787,0.8458838716207779
resnet,Scar,5.0,0.08563933615767294,0.026627020986189413,0.056788193571643206,0.06655647165199062,0.07774532650494873,0.11049150481099611,0.11661518424878604,5.0,0.14832507944089066,0.04149570869255083,0.10261984087064288,0.11804038320085157,0.13795817877223218,0.18674852325662875,0.19625847110409803,5.0,0.18024770674186036,0.02616881126700027,0.14196116098252906,0.16752272745996638,0.18465413695051952,0.20181705058592653,0.2052834577303604,5.0,0.22609814394471367,0.07832912580233885,0.14804866765333208,0.16453231080766983,0.20202017868561573,0.2894753100367527,0.326414252540198,5.0,0.8196970104086384,0.01732874146741199,0.7985235298402136,0.8045287289635772,0.8250721107743489,0.8324980557094888,0.8378626267555637,5.0,0.8287129351188705,0.048315396788682394,0.7747118436260495,0.7900509223838621,0.8282366640378138,0.8581224551510852,0.8924427903955414
resnet,Sun damage,5.0,0.14973649103964598,0.05249024846990798,0.0780976360358719,0.13375524470864655,0.13493340943831122,0.19175587029003094,0.21014029472536927,5.0,0.24270791091848162,0.07691986883657458,0.12951079266271504,0.2284905797464643,0.22938754169612538,0.29618792888469014,0.3299627116024133,5.0,0.6540311249975528,0.04967296332100055,0.5737809620029876,0.6425478981838315,0.6664903007550821,0.6933302864588304,0.6940061775870321,5.0,0.16825096796695893,0.05993704842268485,0.08556333774410292,0.15119657510063192,0.15171591226454623,0.21618864971874197,0.23659036500677158,5.0,0.43775109081912056,0.023025395301235055,0.4205923492892552,0.4229160120427771,0.4277221900519123,0.4411181895673906,0.47640671314426747,5.0,0.8944171001609977,0.04290340921912912,0.8449290486625117,0.8502435575100212,0.9205884278146933,0.9280307951155843,0.9282936717021777
resnet,Telangiectasia,5.0,0.05494357717460337,0.010069732758083736,0.04043851682268142,0.05006466900839343,0.05642758851838301,0.06177329310359284,0.06601381841996615,5.0,0.10252820516326426,0.018064934167115982,0.07700979618255581,0.09336007157458719,0.10436542871032209,0.11526442022146328,0.1226413091273929,5.0,0.14002277536539626,0.08796046707696055,0.06226046252254077,0.10285293460271332,0.10751370207426451,0.13760764434390602,0.2898791332835566,5.0,0.16889771421170333,0.06585850184810244,0.07239177610964422,0.14462444138557104,0.16773240326853628,0.22761275968975006,0.23212719060501508,5.0,0.9235408999000734,0.01974533017054224,0.9032540091533253,0.9108187796910787,0.9156467829996288,0.9373874672519154,0.9505974604044191,5.0,0.8798990780404005,0.07433276399762931,0.7731054352632734,0.866279281827647,0.8840831925414946,0.8947764677187234,0.9812510128508644
resnet,Thrombosed capillaries,2.0,7.059774010109617e-06,6.106036908916416e-06,2.742153905639474e-06,4.900963957874545e-06,7.059774010109617e-06,9.21858406234469e-06,1.137739411457976e-05,2.0,1.411941171717515e-05,1.2211901357577895e-05,5.4842934560506154e-06,9.801852586612883e-06,1.411941171717515e-05,1.843697084773742e-05,2.2754529978299686e-05,2.0,7.067372504122834e-06,6.111298688940917e-06,2.7460317593162543e-06,4.9067021317195445e-06,7.067372504122834e-06,9.228042876526125e-06,1.1388713248929414e-05,2.0,0.0066281508595522455,0.006632572326079288,0.0019382139910713479,0.004283182425311797,0.0066281508595522455,0.008973119293792695,0.011318087728033143,2.0,0.9997694119762113,9.383608774098568e-06,0.9997627767628151,0.9997660943695132,0.9997694119762113,0.9997727295829093,0.9997760471896074,2.0,0.8353184625599646,0.03945949217203851,0.8074163880629386,0.8213674253114516,0.8353184625599646,0.8492694998084774,0.8632205370569904
resnetv2,Closed comedo,5.0,0.10841389519686336,0.004064110822183342,0.10311409904623647,0.10514867943693225,0.1101970113556379,0.11104921231863739,0.11256047382687277,5.0,0.17370725935754966,0.00559082429643276,0.1652483801392887,0.17103645713157048,0.17586017803907575,0.17735384224858403,0.17903743922922943,5.0,0.19963793338927474,0.0062659919887624455,0.19224996506261272,0.19660155297262133,0.196947828800641,0.20610072863352047,0.2062895914769781,5.0,0.3651451850351631,0.015618797122024058,0.3450235932559795,0.35223731348459514,0.37240742133667193,0.3748998514420082,0.38115774565656063,5.0,0.9461151042755442,0.0013245687927282636,0.9449090045585911,0.9449671448175819,0.9456353645998378,0.9475255082032477,0.9475384991984629,5.0,0.8646984866494449,0.002111450497925696,0.8615091292851113,0.8644920353542058,0.8647379237688326,0.865380655340929,0.8673726894981459
resnetv2,Cyst,5.0,0.021064326014155765,0.0018773681623318523,0.018633383516538263,0.019649935053350446,0.021445310957545524,0.022651488535728535,0.02294151200761607,5.0,0.04013120982994435,0.003560738774747145,0.03551188067486056,0.037399732304775786,0.04101798559637582,0.043018223774469094,0.0437082267992405,5.0,0.02247521207233655,0.001994177684019599,0.019819935182310153,0.0211797961510094,0.022645077559533395,0.024332468091665494,0.024398783377164304,5.0,0.3317954463341154,0.04059498408213992,0.2634517640206585,0.3266444481853329,0.34864555996922436,0.35835854934297573,0.3618769101523853,5.0,0.9904647112189094,0.0006061381683584493,0.989529476705237,0.9903176436084682,0.9905069220258337,0.9908609733715522,0.9911085403834559,5.0,0.8327142189974255,0.013448942418393681,0.8194079109709161,0.8265272856048134,0.8277483988748624,0.8353422390706612,0.8545452604658742
resnetv2,Dermatoglyph disruption,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
resnetv2,Leukotrichia,5.0,0.098871607255589,0.02181938689183628,0.06763463636802643,0.09144367438302403,0.09596379632365705,0.11901789722109118,0.12029803198214634,5.0,0.17411616376967207,0.03368845376692351,0.1254000526481721,0.16313331592292027,0.17013159035119574,0.2049351237144272,0.20698073621164503,5.0,0.24376330815106045,0.028267268355560003,0.20187146320754012,0.2377152372685961,0.23930934485747588,0.2674852796957892,0.2724352157259009,5.0,0.18674061470280634,0.04440676383878856,0.12198301330061555,0.16998763908146897,0.1901389536270698,0.21254297977254058,0.23905048773233686,5.0,0.8174592883835589,0.017802664564190513,0.8005640262072881,0.8065325133049762,0.8066702137921409,0.8360292985312121,0.8375003900821769,5.0,0.8909398406300066,0.013784846089844443,0.8755862157454769,0.8821695652514676,0.889250784914855,0.8963820992293586,0.911310538008875
resnetv2,Macule,5.0,0.10824052329009679,0.007150117693626708,0.10164428677694397,0.10209979748754888,0.10597502043270797,0.1140671814859968,0.11741633026728637,5.0,0.1812581646365396,0.010937375840778538,0.17114066570072325,0.1717851728991535,0.1777430854874555,0.19092495589361752,0.19469694320174818,5.0,0.27141838364788995,0.013288332684823679,0.2546324130220911,0.26034171913841125,0.27548436964991524,0.28227140000392403,0.28436201642510817,5.0,0.26904963957551875,0.012616740304853723,0.25557298060504147,0.2613857150012044,0.2633905806349987,0.280831267376305,0.28406765426004404,5.0,0.8515834972860675,0.0044517911181677595,0.8449998985764441,0.8498622632253274,0.852026312912008,0.8545486861261867,0.856480325590372,5.0,0.8712633314837067,0.0039256400937281504,0.8665267771698686,0.867907349092601,0.8719504977380653,0.8748031014115885,0.8751289320064106
resnetv2,Nodule,5.0,0.036885786507643036,0.0015923756687948288,0.03499381028673202,0.03602598405858183,0.03648700045204309,0.03786872292116296,0.03905341481969526,5.0,0.06515199683537587,0.002699635547366138,0.06238864192377333,0.06334245396039816,0.06413879135465742,0.06704708066115828,0.06884301627689213,5.0,0.0547618634095534,0.002618782655526951,0.051132889810668665,0.05401846873591399,0.054036580905421835,0.057001699369107,0.05761967822665554,5.0,0.33075666632065326,0.017607454451570036,0.30583880277089914,0.3259659107560618,0.3315383954235377,0.3358061598968633,0.35463406275590437,5.0,0.9754753515715331,0.0009664691840278323,0.9739297868104073,0.9752734031342788,0.975819057862801,0.9758584869262508,0.9764960231239272,5.0,0.8510145716202866,0.0035627218169798623,0.8472163042141815,0.8493593371568868,0.8507797371437903,0.8509115735153469,0.8568059060712278
resnetv2,Open comedo,5.0,0.11650103514341426,0.002938804121682497,0.11167038049070123,0.11578007209228275,0.11782615493611376,0.11857137835265524,0.11865718984531833,5.0,0.18609677856989737,0.004198926475063484,0.17950817383170792,0.1848038166326015,0.18741274509238157,0.1883410338395349,0.19041812345326098,5.0,0.2242990370115982,0.00872698892200739,0.21026881782775164,0.22402793201939739,0.22607323012053146,0.22694953413024316,0.23417567096006744,5.0,0.35815123480993927,0.004981273556573994,0.35182493234361095,0.35498017696537204,0.3582077825197965,0.3613539182594122,0.36438936396150484,5.0,0.9266250886015728,0.004122025498664876,0.921051139962711,0.9245121405132758,0.927066101208088,0.9285181443462558,0.931977916977533,5.0,0.869378893153798,0.0020198530129041177,0.8663787494613941,0.8689996724335743,0.8690636274909308,0.8708726434098752,0.8715797729732156
resnetv2,Papule,5.0,0.10659349172990906,0.001164792513481008,0.10517122327398809,0.10582789411471098,0.10682549494864908,0.10691894561373526,0.1082239006984619,5.0,0.16921668735346945,0.0025844434442969834,0.166202143439753,0.16813589661301476,0.1687380165497198,0.1698048788316143,0.1732025013332453,5.0,0.16698248199254495,0.00321743550259612,0.16430025150174626,0.16539077196202948,0.16593747282960486,0.166774727631765,0.17250918603757923,5.0,0.4210090329922864,0.006908508926286178,0.41219758186807604,0.4174377037725257,0.4207701418033666,0.424094690167879,0.4305450473495852,5.0,0.9497583384226063,0.004388181807590445,0.9445728758114782,0.9466615623108449,0.9495389195011816,0.9525329766211568,0.9554853578683697,5.0,0.8595048160028149,0.002171693968462861,0.8557452851412142,0.8601150291783153,0.8601332319262298,0.8601382872471705,0.8613922465211447
resnetv2,Patch,5.0,0.1278643901069802,0.004639444040312889,0.1238724538684049,0.1247134992232387,0.1253331786767968,0.13082610228081198,0.13457671648564867,5.0,0.21585275552390723,0.007074827287450455,0.20976572092495271,0.21107164200600242,0.212010846609509,0.22026257310726846,0.2261529949718035,5.0,0.2819383615752624,0.015587685974178157,0.2663824354468252,0.26813535043644937,0.279519243160209,0.2940445785219259,0.3016102003109027,5.0,0.236811483084541,0.006866518864064599,0.22989118145312504,0.23260528323455357,0.23347989365968155,0.24211751671091575,0.24596354036442908,5.0,0.8464542144673084,0.008450643806000161,0.8371441888389323,0.8373504254698036,0.8512541372657831,0.8528197493390253,0.8537025714229974,5.0,0.8853826735519575,0.0023515865139651588,0.8826708644684762,0.8838976337022979,0.8850118830533483,0.8866686370439154,0.8886643494917503
resnetv2,Plaque,5.0,0.19471616372303444,0.005182531873353761,0.18758962827390913,0.1908023092634013,0.1978235308908565,0.1983612512185998,0.19900409896840549,5.0,0.3123445200853281,0.006057377073996786,0.30403721101300524,0.30790750054372557,0.31565722815995645,0.3159164392228503,0.3182042214871029,5.0,0.41146934773706534,0.00915230295480987,0.4002414880306005,0.4082621638069419,0.40838457316300397,0.4160031542692788,0.4244553594155011,5.0,0.33202594579590994,0.006569103334057054,0.3260281974680789,0.32797415668126495,0.3311895932892657,0.3319792774456094,0.34295850409533063,5.0,0.8247381258019265,0.0049195686443342795,0.8178758744893095,0.822868815311369,0.8241586563804393,0.8282666161807571,0.8305206666477578,5.0,0.8921261362088485,0.004609410136316629,0.8867253293194882,0.8895843628225395,0.8905595743736221,0.8959611115951533,0.8978003029334392
resnetv2,Pustule,5.0,0.03142127023894535,0.0005331230879730659,0.031000952043564494,0.031036341829242337,0.031091574063371916,0.03181655493425348,0.032160928324294555,5.0,0.053259633511950843,0.0009103811752893762,0.05253090948822462,0.052589330566573445,0.05268230236596,0.05409205017951459,0.05440357495948156,5.0,0.0369041797012738,0.0009334839109621079,0.03570453234524389,0.03668729336322069,0.036889572277483365,0.03692150977184961,0.038317990748571444,5.0,0.49866676995947695,0.013243734398738818,0.483094201046218,0.4913692144345606,0.4992708083675322,0.5009236474693444,0.5186759784797299,5.0,0.9941206719333758,0.00041241970517047076,0.9936525307218914,0.9940011523225198,0.9940033129779778,0.9941693567461991,0.9947770068982913,5.0,0.8462511674411262,0.0034972465459567697,0.8432250937463847,0.843992985475159,0.8446246689304364,0.8476889138865231,0.8517241751671277
resnetv2,Scale,5.0,0.1879688758119098,0.005946553933649723,0.1807794073494754,0.1854780168947969,0.1871291920470428,0.18951991968563317,0.19693784308260068,5.0,0.30008611112300543,0.007537453706064371,0.2910423702563961,0.2964368278536125,0.2994135495723241,0.3021659409625797,0.3113718669701149,5.0,0.3543080571024457,0.00921654843233709,0.34075907328152566,0.35022043462385455,0.35584155239651283,0.36042457512857,0.36429465008176526,5.0,0.3646951949944251,0.007809407043875419,0.3567202896866691,0.3593459647660368,0.3633825019702124,0.3673826030839746,0.3766446154652326,5.0,0.8694228263718458,0.004546054771444742,0.8643411582032079,0.8648114098056419,0.870991574947702,0.8732456717504311,0.8737243171522465,5.0,0.8880025602815185,0.004760517344217881,0.8823450285968131,0.8852347951107522,0.88669768251697,0.8918824933685805,0.893852801814477
resnetv2,Scar,5.0,0.19710810222417893,0.003673957522842192,0.19279090638252955,0.1956514764506261,0.19693653788215723,0.19729433907307783,0.20286725133250394,5.0,0.310805996996977,0.005061359039719123,0.3049749408680287,0.3088634812918354,0.310302012156497,0.31106007035818395,0.3188294803103397,5.0,0.3977177738607905,0.009728672856570808,0.3843359832877887,0.3933313128589685,0.40007521475199537,0.40013305289872836,0.41071330550647156,5.0,0.3761614002705936,0.009412277692416314,0.36339196776728594,0.37065392820703735,0.3765146506399965,0.38479174982054737,0.38545470491810074,5.0,0.8475328415353957,0.004545103741174099,0.8411487517295669,0.8453166085884236,0.8482936237082288,0.8497710064642697,0.8531342171864894,5.0,0.8849340829518105,0.004471359673765456,0.8807755796499729,0.8822326239925181,0.8829141063343589,0.8869374321570648,0.8918106726251387
resnetv2,Sun damage,5.0,0.1782688036916138,0.011264886210450768,0.16817341503666056,0.17214824215467772,0.1741277619661858,0.17996612304607887,0.19692847625446597,5.0,0.2959661274314301,0.016050609171569585,0.28113298611681414,0.28792303190509405,0.2906017647268263,0.29747229557266075,0.3227005588357551,5.0,0.7856556336103552,0.014119814932688457,0.7686013120329879,0.7740558569341114,0.7875244069026359,0.7968287396859572,0.8012678524960839,5.0,0.18988359785143327,0.011413565885164545,0.17880900322197119,0.18387391065026426,0.18464537780353069,0.19449775156871135,0.20759194601268882,5.0,0.44219589654227515,0.015295601407764701,0.41651769566745755,0.43968426709354075,0.4499696872380008,0.451596374338031,0.4532114583743458,5.0,0.9458947267125198,0.0021929570140591104,0.9442821087715786,0.9449110695003917,0.9452022169685484,0.9453277280906244,0.9497505102314561
resnetv2,Telangiectasia,5.0,0.10087513926136346,0.01816364917797846,0.09030194608320671,0.0911115343211422,0.09240386043180605,0.09758967524509438,0.13296868022556793,5.0,0.1767776520085158,0.025254758977011533,0.16154097234813136,0.16306814140458886,0.16604428338419944,0.1718316954636369,0.22140316744202235,5.0,0.18568117956982147,0.047132374467084154,0.14471810640895943,0.1578031697544192,0.16152616524635124,0.20458317484140576,0.2597752815979717,5.0,0.3594376397692578,0.06910465441871949,0.27366297497183156,0.3141190524343311,0.3672817808275774,0.3891714181836811,0.4529529724288679,5.0,0.9165426661379108,0.029471945107027768,0.874053319372105,0.901558569588039,0.9221408106562462,0.93666430655873,0.948296324514434,5.0,0.8700192848420798,0.006686549434171935,0.8616844449997072,0.8644967375412612,0.8724866358044262,0.8737246538952528,0.8777039519697514
resnetv2,Thrombosed capillaries,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
vgg,Closed comedo,5.0,0.06636071488997522,0.013936883182572631,0.0481397551662337,0.057976965163723145,0.06735598617975962,0.07438296639198791,0.08394790154817178,5.0,0.11010802932549635,0.020269348046921973,0.0840612259439343,0.09791108225751588,0.11156821722756893,0.12020713276692062,0.136792488431542,5.0,0.1418848768500966,0.012700499549708108,0.1303778144301605,0.1342572838642675,0.13824737328187076,0.14372891644570743,0.16281299622847678,5.0,0.19807802176063533,0.06433186175342734,0.11071656344469244,0.16817756963177313,0.19134730532749658,0.2479107829573565,0.27223788744185795,5.0,0.945250957939361,0.005324872361394811,0.9365315047463716,0.9444567211234974,0.9471180167357783,0.9476537114108221,0.9504948356803349,5.0,0.9138813449945052,0.02737099529584858,0.883716725865138,0.8901045218379893,0.9183666420528842,0.9268117286985276,0.9504071065179874
vgg,Cyst,5.0,0.017505747573002262,0.0014672154108139118,0.01571526587747313,0.016648871639867946,0.017360970326441166,0.018288686089316036,0.01951494393191302,5.0,0.034043265483783516,0.00282393836037367,0.03059073710437731,0.03240373350148014,0.0337377276403818,0.03559530664424807,0.03788882252843025,5.0,0.01897427663926863,0.0018893114633973982,0.01679475655632221,0.01790576758860819,0.018819223069700044,0.019541921106693748,0.021809714875018957,5.0,0.21869690823697735,0.03687512987610272,0.17081288541447684,0.20056810917929238,0.21151109319635406,0.2487041232679804,0.2618883301267832,5.0,0.9897249804837527,0.00023914067260259026,0.9893579725168463,0.9896106547784213,0.9898577375030692,0.9898631401315751,0.9899353974888516,5.0,0.8868274749984657,0.02342287957186265,0.8585210517774671,0.8711424857471199,0.8874768040999523,0.8983111975413135,0.9186858358264752
